topic_bm,title_bm,content_bm,category_bm,topic_en,title_en,content_en,category_en,banner,media
Asas Islam dan Gaya Hidup,Keutamaan Berzikir kepada Allah,"<p>Zikir adalah ibadah yang mendekatkan hati kepada Allah dan memberikan ketenangan jiwa.</p> <h3>Dalil dari Al-Quran</h3> <blockquote>'Ketahuilah, hanya dengan mengingati Allah hati menjadi tenang.' (Surah Ar-Ra'd: 28)</blockquote> <h3>Hadis Rasulullah</h3> <blockquote>'Perumpamaan orang yang berzikir kepada Tuhannya dan yang tidak berzikir adalah seperti orang hidup dan orang mati.' (Hadis Riwayat Bukhari dan Muslim)</blockquote> <h3>Hikmah Berzikir</h3> <ul> <li><b>Memberikan ketenangan jiwa:</b> Mengingat Allah membantu menghilangkan kegelisahan.</li> <li><b>Menambah pahala:</b> Zikir adalah amalan mudah tetapi sangat besar ganjarannya.</li> <li><b>Mendekatkan diri kepada Allah:</b> Orang yang sering berzikir akan lebih merasakan kehadiran Allah.</li> </ul>",Ibadah,Islamic Fundamentals and Lifestyle,The Importance of Remembering Allah,"<p>Dhikr (remembrance of Allah) is an act of worship that brings peace to the heart and strengthens faith.</p> <h3>Quranic Evidence</h3> <blockquote>'Unquestionably, by the remembrance of Allah, hearts are assured.' (Surah Ar-Ra'd: 28)</blockquote> <h3>Prophet's Hadith</h3> <blockquote>'The example of one who remembers his Lord and one who does not is like that of the living and the dead.' (Hadith by Bukhari and Muslim)</blockquote> <h3>Benefits of Dhikr</h3> <ul> <li><b>Brings inner peace:</b> Remembrance of Allah relieves anxiety.</li> <li><b>Increases rewards:</b> Dhikr is a simple yet highly rewarding act.</li> <li><b>Strengthens faith:</b> Those who frequently engage in dhikr feel closer to Allah.</li> </ul>",Worship,,,,,
Asas Islam dan Gaya Hidup,Keutamaan Menuntut Ilmu dalam Islam,"<p>Islam mewajibkan umatnya menuntut ilmu kerana ilmu adalah kunci kejayaan dunia dan akhirat.</p> <h3>Dalil dari Al-Quran</h3> <blockquote>'Katakanlah (wahai Muhammad), adakah sama orang yang mengetahui dengan orang yang tidak mengetahui?' (Surah Az-Zumar: 9)</blockquote> <h3>Hadis Rasulullah</h3> <blockquote>'Menuntut ilmu itu wajib bagi setiap Muslim.' (Hadis Riwayat Ibn Majah)</blockquote> <h3>Hikmah Menuntut Ilmu</h3> <ul> <li><b>Menjadikan seseorang lebih dekat kepada Allah:</b> Ilmu mengajarkan tentang kebesaran Allah.</li> <li><b>Meningkatkan kualiti hidup:</b> Ilmu membawa kejayaan dunia dan akhirat.</li> <li><b>Membantu masyarakat:</b> Ilmu memberi manfaat bukan hanya kepada diri sendiri tetapi juga kepada orang lain.</li> </ul>",Ilmu,Islamic Fundamentals and Lifestyle,The Virtue of Seeking Knowledge in Islam,"<p>Islam mandates the pursuit of knowledge because it is the key to success in both this world and the hereafter.</p> <h3>Quranic Evidence</h3> <blockquote>'Say, are those who know equal to those who do not know?' (Surah Az-Zumar: 9)</blockquote> <h3>Prophet's Hadith</h3> <blockquote>'Seeking knowledge is an obligation upon every Muslim.' (Hadith by Ibn Majah)</blockquote> <h3>Benefits of Seeking Knowledge</h3> <ul> <li><b>Brings one closer to Allah:</b> Knowledge teaches the greatness of Allah.</li> <li><b>Improves quality of life:</b> Knowledge leads to success in both worlds.</li> <li><b>Helps society:</b> Knowledge benefits not only oneself but also others.</li> </ul>",Knowledge,,,,,
Asas Islam dan Gaya Hidup,Kelebihan Berdoa dalam Islam,"<p>Doa adalah senjata bagi orang beriman. Ia merupakan hubungan langsung antara hamba dan Penciptanya.</p> <h3>Dalil dari Al-Quran</h3> <blockquote>'Berdoalah kepada-Ku, nescaya Aku perkenankan bagimu.' (Surah Ghafir: 60)</blockquote> <h3>Hadis Rasulullah</h3> <blockquote>'Tiada sesuatu yang lebih mulia di sisi Allah selain doa.' (Hadis Riwayat Tirmizi)</blockquote> <h3>Keutamaan Berdoa</h3> <ul> <li><b>Memperoleh ketenangan:</b> Doa memberi harapan dan ketenangan hati.</li> <li><b>Meningkatkan keimanan:</b> Berdoa mengingatkan bahawa segalanya bergantung kepada Allah.</li> <li><b>Allah mengabulkan permintaan:</b> Setiap doa yang dipohon dengan ikhlas akan diperkenankan.</li> </ul>",Ibadah,Islamic Fundamentals and Lifestyle,The Benefits of Supplication in Islam,<p>Supplication (du'a) is a powerful tool for believers. It is a direct connection between a servant and the Creator.</p> <h3>Quranic Evidence</h3> <blockquote>'Call upon Me; I will respond to you.' (Surah Ghafir: 60)</blockquote> <h3>Prophet's Hadith</h3> <blockquote>'There is nothing more honorable to Allah than supplication.' (Hadith by Tirmidhi)</blockquote> <h3>Virtues of Supplication</h3> <ul> <li><b>Brings peace:</b> Du'a gives hope and inner tranquility.</li> <li><b>Strengthens faith:</b> Reminds us that everything depends on Allah.</li> <li><b>Allah grants requests:</b> Every sincere supplication is answered.</li> </ul>,Worship,,,,,
Kaifiat Solat dan Doa,Cara Wuduk yang Betul,"<p>Wuduk adalah syarat sah solat yang dilakukan dengan membasuh anggota tertentu dengan tertib.</p> <h3>Dalil dari Al-Quran</h3> <blockquote>'Wahai orang-orang yang beriman! Apabila kamu hendak mengerjakan solat, maka basuhlah muka dan tanganmu hingga ke siku, sapulah kepalamu, dan (basuh) kakimu hingga ke kedua mata kaki.' (Surah Al-Ma'idah: 6)</blockquote> <h3>Langkah-langkah Wuduk</h3> <ul> <li><b>Berniat:</b> 'Nawaitul wudu'a liraf'il hadasi lillahi ta'ala.'</li> <li><b>Basuh tangan hingga pergelangan.</b></li> <li><b>Berkumur dan memasukkan air ke hidung.</b></li> <li><b>Basuh muka.</b></li> <li><b>Basuh tangan hingga siku.</b></li> <li><b>Usap kepala dan telinga.</b></li> <li><b>Basuh kaki hingga buku lali.</b></li> </ul>",Solat,Prayer and Supplication Guide,The Correct Way of Ablution,"<p>Ablution (Wudu) is a requirement for valid prayer, performed by washing specific body parts in an orderly manner.</p> <h3>Quranic Evidence</h3> <blockquote>'O you who have believed! When you rise to perform prayer, wash your faces and your hands up to the elbows, and wipe your heads and wash your feet to the ankles.' (Surah Al-Ma'idah: 6)</blockquote> <h3>Steps of Wudu</h3> <ul> <li><b>Intention:</b> 'Nawaitul wudu'a liraf'il hadasi lillahi ta'ala.'</li> <li><b>Wash hands up to the wrist.</b></li> <li><b>Rinse mouth and clean nose.</b></li> <li><b>Wash the face.</b></li> <li><b>Wash arms up to the elbows.</b></li> <li><b>Wipe the head and ears.</b></li> <li><b>Wash feet up to the ankles.</b></li> </ul>",Prayer,,,,,
Kaifiat Solat dan Doa,Niat Solat Lima Waktu,<p>Niat adalah kunci utama dalam solat. Ia perlu dilakukan dalam hati sebelum memulakan solat.</p> <h3>Contoh Niat Solat</h3> <ul> <li>Subuh: <i>Usolli fardhas subhi rak'ataini lillahi ta'ala</i></li> <li>Zuhur: <i>Usolli fardhaz zuhri arba'a rak'atin lillahi ta'ala</i></li> <li>Asar: <i>Usolli fardhal asri arba'a rak'atin lillahi ta'ala</i></li> <li>Maghrib: <i>Usolli fardhal maghribi thalatha rak'atin lillahi ta'ala</i></li> <li>Isyak: <i>Usolli fardhal isyai arba'a rak'atin lillahi ta'ala</i></li> </ul> <h3>Bacaan dalam Solat</h3> <ul> <li><b>Takbiratul Ihram:</b> "Allahu Akbar"</li> <li><b>Doa Iftitah</b></li> <li><b>Surah Al-Fatihah</b></li> <li><b>Bacaan Rukuk dan Sujud</b></li> </ul>,Solat,Prayer and Supplication Guide,Intentions for Five Daily Prayers,<p>Intention (niyyah) is the key in prayer. It must be made in the heart before starting prayer.</p> <h3>Examples of Intentions</h3> <ul> <li>Fajr: <i>Usolli fardhas subhi rak'ataini lillahi ta'ala</i></li> <li>Dhuhr: <i>Usolli fardhaz zuhri arba'a rak'atin lillahi ta'ala</i></li> <li>Asr: <i>Usolli fardhal asri arba'a rak'atin lillahi ta'ala</i></li> <li>Maghrib: <i>Usolli fardhal maghribi thalatha rak'atin lillahi ta'ala</i></li> <li>Isha: <i>Usolli fardhal isyai arba'a rak'atin lillahi ta'ala</i></li> </ul> <h3>Recitations in Prayer</h3> <ul> <li><b>Takbiratul Ihram:</b> "Allahu Akbar"</li> <li><b>Opening Supplication</b></li> <li><b>Surah Al-Fatihah</b></li> <li><b>Bowing and Prostration Duas</b></li> </ul>,Prayer,,,,,
Kaifiat Solat dan Doa,Bacaan dalam Solat,"<p>Selepas solat, umat Islam dianjurkan untuk berdoa dan berzikir bagi menambah keberkatan.</p> <h3>Dalil dari Al-Quran</h3> <blockquote>'Dan sebutlah nama Tuhanmu dalam hatimu dengan rendah hati dan rasa takut, dan dengan tidak mengeraskan suara, pada waktu pagi dan petang.' (Surah Al-A'raf: 205)</blockquote> <h3>Contoh Doa Selepas Solat</h3> <ul> <li>Istighfar (Astaghfirullah 3x)</li> <li>Ayat Kursi</li> <li>Subhanallah 33x, Alhamdulillah 33x, Allahu Akbar 34x</li> </ul>",Solat,Prayer and Supplication Guide,Recitations After Prayer,"<p>After prayer, Muslims are encouraged to make supplications and engage in dhikr for added blessings.</p> <h3>Quranic Evidence</h3> <blockquote>'And remember your Lord within yourself in humility and fear and without being loud in speech, in the morning and the evening.' (Surah Al-A'raf: 205)</blockquote> <h3>Examples of Supplications After Prayer</h3> <ul> <li>Istighfar (Astaghfirullah 3x)</li> <li>Ayat Kursi</li>  <li>Subhanallah 33x, Alhamdulillah 33x, Allahu Akbar 34x</li> </ul>",Prayer,,,,,
Kaifiat Solat dan Doa,Keutamaan Solat Berjemaah,<p>Solat berjemaah lebih afdal daripada solat sendirian.</p>,Solat,Prayer and Supplication Guide,The Virtues of Congregational Prayer,<p>Praying in congregation is more rewarding than praying alone.</p>,Prayer,,,,,
Kaifiat Solat dan Doa,Doa Selepas Solat,<p>Antara doa selepas solat:</p> <ul> <li>Istighfar (Astaghfirullah 3x)</li> <li>Ayat Kursi</li> </ul>,Doa,Prayer and Supplication Guide,Supplication After Prayer,<p>Examples of supplications after prayer:</p> <ul> <li>Istighfar (Astaghfirullah 3x)</li> <li>Ayat Kursi</li>  </ul>,Dua,,,,,
Kaifiat Solat dan Doa,Doa Ketika Sakit,"<p>Doa untuk kesembuhan:</p> <blockquote>'Allahumma rabban-nas, adzhibil-ba'sa, isfi anta-syafi, la syifa'a illa syifa'uka.'</blockquote>",Doa,Prayer and Supplication Guide,Supplication When Sick,"<p>Dua for healing:</p> <blockquote>'Allahumma rabban-nas, adzhibil-ba'sa, isfi anta-syafi, la syifa'a illa syifa'uka.'</blockquote>",Dua,,,,,
Kaifiat Solat dan Doa,Solat Sunat Tahajjud,"<p>Solat Tahajjud adalah solat sunat yang dilakukan pada waktu malam selepas tidur.</p> <h3>Dalil dari Al-Quran</h3> <blockquote>'Dan pada sebahagian malam hari, lakukanlah solat Tahajjud sebagai ibadah tambahan bagimu.' (Surah Al-Isra: 79)</blockquote> <h3>Cara Melaksanakan Solat Tahajjud</h3> <ul> <li><b>Niat:</b> ""Usolli sunnatat tahajjud rak'ataini lillahi ta'ala.""</li> <li><b>Jumlah Rakaat:</b> Minimum 2 rakaat, maksimum tanpa batas.</li> <li><b>Bacaan Surah:</b> Boleh membaca mana-mana surah selepas Al-Fatihah.</li> <li><b>Berdoa selepas solat:</b> Doa mustajab pada waktu ini.</li> </ul>",Solat Sunat,Prayer and Supplication Guide,Tahajjud Prayer,"<p>The Tahajjud prayer is a voluntary night prayer performed after waking up from sleep.</p> <h3>Quranic Evidence</h3> <blockquote>'And during the night, wake up for prayer as an additional worship for you.' (Surah Al-Isra: 79)</blockquote> <h3>How to Perform Tahajjud</h3> <ul> <li><b>Intention:</b> ""Usolli sunnatat tahajjud rak'ataini lillahi ta'ala.""</li> <li><b>Number of Rakaat:</b> Minimum 2, no maximum limit.</li> <li><b>Surah Recitation:</b> Any Surah after Al-Fatihah.</li> <li><b>Supplication after prayer:</b> Duas are highly accepted at this time.</li> </ul>",Voluntary Prayer,,,,,
Kaifiat Solat dan Doa,Cara Solat Dhuha,"<p>Solat Dhuha adalah solat sunat yang dilakukan pada waktu pagi untuk memohon keberkatan rezeki.</p> <h3>Dalil dari Al-Quran</h3> <blockquote>'Dan demi waktu Dhuha (pagi).' (Surah Ad-Dhuha: 1)</blockquote> <h3>Hadis Rasulullah</h3> <blockquote>'Pada pagi hari, setiap sendi tubuh kamu harus bersedekah. Maka dua rakaat Dhuha sudah mencukupi sebagai sedekah.' (Hadis Riwayat Muslim)</blockquote> <h3>Cara Melaksanakan Solat Dhuha</h3> <ul> <li><b>Niat:</b> ""Usolli sunnatad dhuha rak'ataini lillahi ta'ala.""</li> <li><b>Jumlah Rakaat:</b> Minimum 2 rakaat, maksimum 12 rakaat.</li> <li><b>Bacaan Surah:</b> Disunatkan membaca Surah Asy-Syams atau Ad-Dhuha selepas Al-Fatihah.</li> <li><b>Berdoa selepas solat:</b> Doa memohon rezeki dan keberkatan.</li> </ul>",Solat Sunat,Prayer and Supplication Guide,The Dhuha Prayer,"<p>The Dhuha prayer is a voluntary morning prayer to seek blessings in sustenance.</p> <h3>Quranic Evidence</h3> <blockquote>'By the morning brightness.' (Surah Ad-Dhuha: 1)</blockquote> <h3>Prophet's Hadith</h3> <blockquote>'Every morning, each of your joints must offer charity. Two rak'ahs of Dhuha prayer suffice as charity.' (Hadith by Muslim)</blockquote> <h3>How to Perform Dhuha</h3> <ul> <li><b>Intention:</b> ""Usolli sunnatad dhuha rak'ataini lillahi ta'ala.""</li> <li><b>Number of Rakaat:</b> Minimum 2, maximum 12.</li> <li><b>Surah Recitation:</b> Recommended to recite Surah Asy-Syams or Ad-Dhuha after Al-Fatihah.</li> <li><b>Supplication after prayer:</b> Pray for sustenance and blessings.</li> </ul>",Voluntary Prayer,,,,,
Kaifiat Solat dan Doa,Keutamaan Doa Ibu Bapa,<p>Doa ibu bapa sangat mustajab.</p>,Doa,Prayer and Supplication Guide,The Power of Parents' Supplication,<p>Parents' supplications are very powerful.</p>,Dua,,,,,
Kaifiat Solat dan Doa,Doa Perlindungan dari Bahaya,<p>Doa memohon perlindungan Allah.</p>,Doa,Prayer and Supplication Guide,Supplication for Protection,<p>Dua for seeking Allah's protection.</p>,Dua,,,,,
Kaifiat Solat dan Doa,Tata Cara Sujud Sahwi,"<p>Sujud Sahwi dilakukan untuk memperbaiki kesalahan dalam solat seperti terlupa rakaat atau bacaan tertentu.</p> <h3>Dalil dari Hadis</h3> <blockquote>'Jika salah seorang di antara kalian ragu dalam solatnya, maka hendaklah dia sujud dua kali sebelum salam.' (Hadis Riwayat Muslim)</blockquote> <h3>Cara Melakukan Sujud Sahwi</h3> <ul> <li><b>Setelah Tahiyat Akhir:</b> Sebelum memberi salam, sujud dua kali.</li> <li><b>Bacaan Sujud Sahwi:</b> ""Subhana man la yanamu wa la yashu"" (Maha Suci Allah yang tidak tidur dan tidak lupa).</li> <li><b>Salam:</b> Setelah sujud sahwi, beri salam seperti biasa.</li> </ul>",Solat,Prayer and Supplication Guide,How to Perform Sujud Sahwi,"<p>Sujud Sahwi is performed to correct mistakes in prayer, such as forgetting a rakaat or a certain recitation.</p> <h3>Prophet's Hadith</h3> <blockquote>'If anyone of you is in doubt about his prayer, he should perform two prostrations before concluding his prayer with Salam.' (Hadith by Muslim)</blockquote> <h3>Steps to Perform Sujud Sahwi</h3> <ul> <li><b>After the final Tashahhud:</b> Before giving Salam, perform two prostrations.</li> <li><b>Recitation in Sujud Sahwi:</b> ""Subhana man la yanamu wa la yashu"" (Glory be to Allah, who neither sleeps nor forgets).</li> <li><b>Salam:</b> After Sujud Sahwi, conclude the prayer with Salam.</li> </ul>",Prayer,,,,,
Kaifiat Solat dan Doa,Doa Ketika Ditimpa Kesusahan,"<p>Apabila ditimpa kesusahan, kita dianjurkan untuk berdoa kepada Allah dan bersabar.</p> <h3>Dalil dari Al-Quran</h3> <blockquote>'Sesungguhnya bersama kesulitan ada kemudahan.' (Surah Al-Insyirah: 6)</blockquote> <h3>Doa Ketika Kesusahan</h3> <blockquote>????? ???? ???? ??? ???? ???? ????? ?????? ??? ?????</blockquote> <p>'Ya Allah, kepada-Mu aku mengadu tentang kelemahanku, kurangnya dayaku, dan kehinaanku di hadapan manusia.'</p>",Doa,Prayer and Supplication Guide,Supplication in Times of Hardship,"<p>When facing difficulties, we are encouraged to supplicate to Allah and be patient.</p> <h3>Quranic Evidence</h3> <blockquote>'Indeed, with hardship comes ease.' (Surah Al-Insyirah: 6)</blockquote> <h3>Supplication in Hardship</h3> <blockquote>????? ???? ???? ??? ???? ???? ????? ?????? ??? ?????</blockquote> <p>'O Allah, I complain to You about my weakness, lack of means, and my humiliation before people.'</p>",Supplication,,,,,
Kaifiat Solat dan Doa,Doa Ketika Mendapat Nikmat,"<p>Setiap nikmat yang diterima harus disyukuri dan diiringi dengan doa.</p> <h3>Dalil dari Al-Quran</h3> <blockquote>'Jika kamu bersyukur, pasti Aku akan menambah (nikmat) kepadamu.' (Surah Ibrahim: 7)</blockquote> <h3>Doa Ketika Mendapat Nikmat</h3> <blockquote>????? ??? ???? ?????? ??? ????????</blockquote> <p>'Segala puji bagi Allah yang dengan nikmat-Nya segala amal kebaikan menjadi sempurna.'</p>",Doa,Prayer and Supplication Guide,Supplication When Receiving Blessings,"<p>Every blessing received should be appreciated with gratitude and supplication.</p> <h3>Quranic Evidence</h3> <blockquote>'If you are grateful, I will surely increase (My favor) upon you.' (Surah Ibrahim: 7)</blockquote> <h3>Supplication When Receiving Blessings</h3> <blockquote>????? ??? ???? ?????? ??? ????????</blockquote> <p>'All praise is due to Allah, by whose blessing all good things are completed.'</p>",Supplication,,,,,
Kaifiat Solat dan Doa,Solat Sunat Witir,"<p>Solat Witir adalah solat sunat yang dilakukan sebagai penutup solat malam.</p> <h3>Hadis Rasulullah</h3> <blockquote>'Jadikanlah solat Witir sebagai penutup solat malam kalian.' (Hadis Riwayat Bukhari dan Muslim)</blockquote> <h3>Cara Melaksanakan Solat Witir</h3> <ul> <li><b>Niat:</b> ""Usolli sunnatal witri rak'ataini lillahi ta'ala.""</li> <li><b>Jumlah Rakaat:</b> Minimum 1 rakaat, boleh dilakukan 3, 5, atau lebih dalam ganjil.</li> <li><b>Bacaan Surah:</b> Surah Al-Ikhlas, Al-Falaq, dan An-Nas selepas Al-Fatihah.</li> <li><b>Doa selepas solat:</b> Berdoa memohon perlindungan Allah.</li> </ul>",Solat Sunat,Prayer and Supplication Guide,The Witr Prayer,"<p>The Witr prayer is a voluntary prayer performed as the closing of the night prayers.</p> <h3>Prophet's Hadith</h3> <blockquote>'Make Witr your last prayer at night.' (Hadith by Bukhari and Muslim)</blockquote> <h3>How to Perform Witr</h3> <ul> <li><b>Intention:</b> ""Usolli sunnatal witri rak'ataini lillahi ta'ala.""</li> <li><b>Number of Rakaat:</b> Minimum 1, commonly performed in 3, 5, or any odd number.</li> <li><b>Surah Recitation:</b> Recite Surah Al-Ikhlas, Al-Falaq, and An-Nas after Al-Fatihah.</li> <li><b>Supplication after prayer:</b> Pray for Allah's protection.</li> </ul>",Voluntary Prayer,,,,,
Kaifiat Solat dan Doa,Doa Sebelum Tidur,"<p>Doa sebelum tidur adalah amalan sunnah yang memberi ketenangan dan perlindungan daripada gangguan syaitan.</p> <h3>Hadis Rasulullah</h3> <blockquote>'Apabila kamu hendak tidur, bacalah Ayat Kursi, maka Allah akan menjagamu dan syaitan tidak akan mendekatimu hingga pagi.' (Hadis Riwayat Bukhari)</blockquote> <h3>Doa Sebelum Tidur</h3> <blockquote>????? ????? ???? ?????</blockquote> <p>'Ya Allah, dengan nama-Mu aku hidup dan aku mati.'</p>",Doa,Prayer and Supplication Guide,Supplication Before Sleeping,"<p>Supplication before sleeping is a Sunnah practice that grants peace and protection from the devil.</p> <h3>Prophet's Hadith</h3> <blockquote>'When you go to bed, recite Ayat Kursi, and Allah will protect you, and no devil will come near you until morning.' (Hadith by Bukhari)</blockquote> <h3>Supplication Before Sleeping</h3> <blockquote>????? ????? ???? ?????</blockquote> <p>'O Allah, in Your name I live and I die.'</p>",Supplication,,,,,
Kaifiat Solat dan Doa,Solat Sunat Taubat,"<p>Solat Taubat dilakukan apabila seseorang menyedari dosa-dosanya dan ingin memohon keampunan daripada Allah.</p> <h3>Dalil dari Al-Quran</h3> <blockquote>'Dan bertaubatlah kamu sekalian kepada Allah, hai orang-orang yang beriman, supaya kamu beruntung.' (Surah An-Nur: 31)</blockquote> <h3>Cara Melaksanakan Solat Taubat</h3> <ul> <li><b>Niat:</b> ""Usolli sunnatattaubati rak'ataini lillahi ta'ala.""</li> <li><b>Jumlah Rakaat:</b> 2 atau 4 rakaat.</li> <li><b>Bacaan Surah:</b> Selepas Al-Fatihah, boleh membaca Surah Al-Ikhlas atau Surah lain.</li> <li><b>Doa Taubat selepas solat:</b> Mohon ampun kepada Allah dengan bersungguh-sungguh.</li> </ul>",Solat Sunat,Prayer and Supplication Guide,The Repentance Prayer,"<p>The Repentance Prayer (Salat Taubah) is performed when one realizes their sins and sincerely seeks forgiveness from Allah.</p> <h3>Quranic Evidence</h3> <blockquote>'And turn to Allah in repentance, all of you, O believers, that you might succeed.' (Surah An-Nur: 31)</blockquote> <h3>How to Perform the Repentance Prayer</h3> <ul> <li><b>Intention:</b> ""Usolli sunnatattaubati rak'ataini lillahi ta'ala.""</li> <li><b>Number of Rakaat:</b> 2 or 4.</li> <li><b>Surah Recitation:</b> After Al-Fatihah, recite Surah Al-Ikhlas or any Surah.</li> <li><b>Supplication after prayer:</b> Sincerely seek forgiveness from Allah.</li> </ul>",Voluntary Prayer,,,,,
Kaifiat Solat dan Doa,Solat Sunat Hajat,"<p>Solat Hajat dilakukan untuk memohon sesuatu keperluan atau hajat daripada Allah.</p> <h3>Hadis Rasulullah</h3> <blockquote>'Barang siapa yang mempunyai hajat kepada Allah atau kepada seseorang, maka hendaklah dia berwuduk dan solat dua rakaat.' (Hadis Riwayat Tirmizi)</blockquote> <h3>Cara Melaksanakan Solat Hajat</h3> <ul> <li><b>Niat:</b> ""Usolli sunnatal hajati rak'ataini lillahi ta'ala.""</li> <li><b>Jumlah Rakaat:</b> Minimum 2, boleh ditambah hingga 12 rakaat.</li> <li><b>Berdoa selepas solat:</b> Mohon kepada Allah dengan bersungguh-sungguh.</li> </ul>",Solat Sunat,Prayer and Supplication Guide,The Prayer of Need,"<p>The Hajat prayer is performed to request something from Allah.</p> <h3>Prophet's Hadith</h3> <blockquote>'Whoever has a need before Allah or another person should perform ablution and pray two rak'ahs.' (Hadith by Tirmidhi)</blockquote> <h3>How to Perform Hajat Prayer</h3> <ul> <li><b>Intention:</b> ""Usolli sunnatal hajati rak'ataini lillahi ta'ala.""</li> <li><b>Number of Rakaat:</b> Minimum 2, up to 12.</li> <li><b>Supplication after prayer:</b> Sincerely ask Allah for your needs.</li> </ul>",Voluntary Prayer,,,,,
Kaifiat Solat dan Doa,Solat Sunat Istikharah,"<p>Solat Istikharah dilakukan untuk memohon petunjuk Allah dalam membuat keputusan penting.</p> <h3>Hadis Rasulullah</h3> <blockquote>'Jika salah seorang dari kalian ingin melakukan sesuatu, maka hendaklah dia solat dua rakaat selain solat wajib, kemudian berdoa dengan doa Istikharah.' (Hadis Riwayat Bukhari)</blockquote> <h3>Cara Melaksanakan Solat Istikharah</h3> <ul> <li><b>Niat:</b> ""Usolli sunnatal istikharati rak'ataini lillahi ta'ala.""</li> <li><b>Jumlah Rakaat:</b> 2 rakaat.</li> <li><b>Doa selepas solat:</b> Mohon petunjuk Allah dengan hati yang ikhlas.</li> </ul>",Solat Sunat,Prayer and Supplication Guide,The Guidance Prayer,"<p>The Istikharah prayer is performed to seek Allah's guidance in making important decisions.</p> <h3>Prophet's Hadith</h3> <blockquote>'If any of you intends to undertake a matter, let him perform two rak'ahs other than the obligatory prayer and then recite the Istikharah supplication.' (Hadith by Bukhari)</blockquote> <h3>How to Perform Istikharah</h3> <ul> <li><b>Intention:</b> ""Usolli sunnatal istikharati rak'ataini lillahi ta'ala.""</li> <li><b>Number of Rakaat:</b> 2.</li> <li><b>Supplication after prayer:</b> Sincerely ask Allah for guidance.</li> </ul>",Voluntary Prayer,,,,,
Kaifiat Solat dan Doa,Doa Ketika Ditimpa Musibah,"<p>Ketika menghadapi musibah, Islam mengajarkan kita untuk bersabar dan berdoa kepada Allah.</p> <h3>Dalil dari Al-Quran</h3> <blockquote>'Sesungguhnya kami milik Allah dan kepada-Nya kami kembali.' (Surah Al-Baqarah: 156)</blockquote> <h3>Doa Ketika Ditimpa Musibah</h3> <blockquote>????? ????? ?? ?????? ????? ?? ????? ????</blockquote> <p>'Ya Allah, berilah ganjaran kepadaku dalam musibahku ini dan gantikanlah dengan yang lebih baik.'</p>",Doa,Prayer and Supplication Guide,Supplication When Facing Calamities,"<p>When facing calamities, Islam teaches us to be patient and supplicate to Allah.</p> <h3>Quranic Evidence</h3> <blockquote>'Indeed, we belong to Allah, and to Him we shall return.' (Surah Al-Baqarah: 156)</blockquote> <h3>Supplication During Calamities</h3> <blockquote>????? ????? ?? ?????? ????? ?? ????? ????</blockquote> <p>'O Allah, reward me in my calamity and replace it with something better.'</p>",Supplication,,,,,
Sirah Nabi dan Sahabat,Kelahiran Nabi Muhammad SAW,"<p>Nabi Muhammad SAW dilahirkan pada 12 Rabiulawal Tahun Gajah di Mekah. Baginda adalah rahmat bagi seluruh alam.</p> <h3>Dalil dari Al-Quran</h3> <blockquote>'Dan tidaklah Kami mengutusmu (Muhammad) melainkan untuk menjadi rahmat bagi seluruh alam.' (Surah Al-Anbiya: 107)</blockquote> <h3>Keajaiban Kelahiran Nabi Muhammad</h3> <ul> <li><b>Abdullah, ayah baginda, wafat sebelum kelahiran baginda.</b></li> <li><b>Ketika baginda lahir, ibu baginda, Aminah, melihat cahaya keluar menerangi Syam.</b></li> <li><b>Tentera bergajah Abrahah dihancurkan oleh burung Ababil.</b></li> </ul>",Sirah Nabi,Prophet's Biography and Companions,The Birth of Prophet Muhammad SAW,"<p>Prophet Muhammad SAW was born on 12 Rabiulawal, Year of the Elephant, in Mecca. He was sent as a mercy to the universe.</p> <h3>Quranic Evidence</h3> <blockquote>'And We have not sent you, [O Muhammad], except as a mercy to the worlds.' (Surah Al-Anbiya: 107)</blockquote> <h3>Miracles During His Birth</h3> <ul> <li><b>His father, Abdullah, passed away before his birth.</b></li> <li><b>His mother, Aminah, saw a light emanating from her that illuminated Syria.</b></li> <li><b>The army of elephants led by Abraha was destroyed by the birds of Ababil.</b></li> </ul>",Prophet's Biography,,,,,
Sirah Nabi dan Sahabat,Peristiwa Wahyu Pertama,<h3>Dalil dari Al-Quran</h3> <blockquote>'Bacalah dengan (menyebut) nama Tuhanmu yang menciptakan.' (Surah Al-'Alaq: 1)</blockquote> <h3>Peristiwa di Gua Hira</h3> <ul> <li><b>Jibril muncul dan menyampaikan wahyu pertama.</b></li> <li><b>Baginda merasa takut dan pulang ke rumah Khadijah.</b></li> <li><b>Waraqah bin Naufal menegaskan bahawa ini adalah wahyu dari Allah.</b></li> </ul>,Sirah Nabi,Prophet's Biography and Companions,The First Revelation,<p>The first revelation was received by Prophet Muhammad SAW while he was worshipping in Cave Hira.</p> <h3>Quranic Evidence</h3> <blockquote>'Read in the name of your Lord who created.' (Surah Al-'Alaq: 1)</blockquote> <h3>Events in Cave Hira</h3> <ul> <li><b>Jibril appeared and delivered the first revelation.</b></li> <li><b>Prophet Muhammad felt afraid and returned home to Khadijah.</b></li> <li><b>Waraqah bin Naufal confirmed that this was divine revelation.</b></li> </ul>,Prophet's Biography,,,,,
